20,index128_check,4.548963,2632236494
20,updates,26.492775,20535266
20,hash32_once,2.084147,1899616986
20,hash128_once,1.821354,1895476901
20,index128,8.130826,736759593
20,index32_check,12.123669,2631182450
20,index128_check,4.928609,2632236494
20,updates,28.332205,20535266
20,hash32_once,2.269247,1899616986
20,hash128_once,1.746501,1895476901
20,index32,7.956517,735705549
20,index32_check,8.891850,2631182450
20,index128_check,5.450319,2632236494
20,updates,27.178887,20535266
20,hash32_once,5.801453,1899616986
20,hash128_once,1.816503,1895476901
20,index32,7.261781,735705549
20,index128,2.868708,736759593
32,index32_check,14.766386,1990477408
32,index128_check,5.943463,1991479171
32,updates,34.014955,28158746
32,hash32_once,2.691983,2976121383
32,hash128_once,2.246006,1254573445
32,index32,12.170538,735903963
32,index128,3.394903,736905726
32,index128_check,5.802152,1991479171
32,updates,33.916709,28158746
32,hash32_once,2.790364,2976121383
32,hash128_once,2.166799,1254573445
32,index32,11.736016,735903963
32,index128,3.239897,736905726
32,index32_check,13.863278,1990477408
32,updates,36.507466,28158746
32,hash32_once,2.700211,2976121383
32,hash128_once,2.233068,1254573445
32,index32,11.690167,735903963
32,index128,3.281817,736905726
32,index32_check,13.266681,1990477408
32,index128_check,5.552003,1991479171
32,hash32_once,2.600586,2976121383
32,hash128_once,2.143232,1254573445
32,index32,11.358757,735903963
32,index128,3.325362,736905726
32,index32_check,13.118401,1990477408
32,index128_check,5.528744,1991479171
32,updates,54.976971,28158746
32,hash128_once,2.447851,1254573445
32,index32,21.942415,735903963
32,index128,3.364422,736905726
32,index32_check,13.933237,1990477408
32,index128_check,5.737265,1991479171
32,updates,32.847445,28158746
32,hash32_once,2.703844,2976121383
32,index32,12.237580,735903963
32,index128,3.360257,736905726
32,index32_check,13.525318,1990477408
32,index128_check,5.736426,1991479171
32,updates,72.332154,28158746
32,hash32_once,2.817728,2976121383
32,hash128_once,2.296068,1254573445
32,index128,3.484028,736905726
32,index32_check,15.107828,1990477408
32,index128_check,6.891467,1991479171
32,updates,35.986074,28158746
32,hash32_once,2.863706,2976121383
32,hash128_once,2.360726,1254573445
32,index32,12.634762,735903963
32,index32_check,15.178936,1990477408
32,index128_check,6.574100,1991479171
32,updates,35.037243,28158746
32,hash32_once,2.794503,2976121383
32,hash128_once,2.337191,1254573445
32,index32,12.280256,735903963
32,index128,3.432361,736905726
32,index128_check,6.154371,1991479171
32,updates,34.223968,28158746
32,hash32_once,2.912064,2976121383
32,hash128_once,2.292187,1254573445
32,index32,12.255092,735903963
32,index128,3.452482,736905726
32,index32_check,14.808929,1990477408
32,updates,35.328329,28158746
32,hash32_once,3.070368,2976121383
32,hash128_once,2.619336,1254573445
32,index32,12.284521,735903963
32,index128,3.751070,736905726
32,index32_check,14.397702,1990477408
32,index128_check,6.388460,1991479171
32,hash32_once,2.832688,2976121383
32,hash128_once,2.354103,1254573445
32,index32,12.406930,735903963
32,index128,3.450806,736905726
32,index32_check,13.973242,1990477408
32,index128_check,6.116948,1991479171
32,updates,35.049435,28158746
32,hash128_once,2.425421,1254573445
32,index32,12.467431,735903963
32,index128,3.562880,736905726
32,index32_check,14.095470,1990477408
32,index128_check,6.046479,1991479171
32,updates,34.261191,28158746
32,hash32_once,2.770457,2976121383
32,index32,12.523818,735903963
32,index128,3.498074,736905726
32,index32_check,14.037506,1990477408
32,index128_check,6.265503,1991479171
32,updates,34.311434,28158746
32,hash32_once,2.672685,2976121383
32,hash128_once,2.275423,1254573445
32,index128,5.009348,736905726
32,index32_check,13.828879,1990477408
32,index128_check,6.726812,1991479171
32,updates,33.784611,28158746
32,hash32_once,2.961576,2976121383
32,hash128_once,2.343527,1254573445
32,index32,12.663221,735903963
32,index32_check,13.954888,1990477408
32,index128_check,5.715010,1991479171
32,updates,33.912980,28158746
32,hash32_once,2.697052,2976121383
32,hash128_once,2.280616,1254573445
32,index32,11.678203,735903963
32,index128,3.364915,736905726
64,index32_check,27.283769,1454408218
64,index128_check,9.011004,1453785922
64,updates,52.860317,48560118
64,hash32_once,6.174112,3956671768
64,hash128_once,3.610603,716776849
64,index32,22.354975,737631369
64,index128,4.919766,737009073
64,index128_check,8.865014,1453785922
64,updates,53.430874,48560118
64,hash32_once,5.914580,3956671768
64,hash128_once,3.730686,716776849
64,index32,23.170221,737631369
64,index128,4.987274,737009073
64,index32_check,27.093166,1454408218
64,updates,56.301985,48560118
64,hash32_once,5.638700,3956671768
64,hash128_once,3.631547,716776849
64,index32,21.904637,737631369
64,index128,4.770342,737009073
64,index32_check,25.842177,1454408218
64,index128_check,8.607448,1453785922
64,hash32_once,5.484960,3956671768
64,hash128_once,3.667892,716776849
64,index32,22.941892,737631369
64,index128,4.858449,737009073
64,index32_check,26.386678,1454408218
64,index128_check,9.254494,1453785922
64,updates,51.252558,48560118
64,hash128_once,3.933178,716776849
64,index32,22.226794,737631369
64,index128,4.648441,737009073
64,index32_check,26.697807,1454408218
64,index128_check,8.402340,1453785922
64,updates,50.893224,48560118
64,hash32_once,5.376004,3956671768
64,index32,22.285686,737631369
64,index128,5.092058,737009073
64,index32_check,27.083784,1454408218
64,index128_check,8.501816,1453785922
64,updates,53.475975,48560118
64,hash32_once,5.531363,3956671768
64,hash128_once,3.616634,716776849
64,index128,4.796151,737009073
64,index32_check,27.087210,1454408218
64,index128_check,8.904230,1453785922
64,updates,51.913754,48560118
64,hash32_once,5.468378,3956671768
64,hash128_once,3.859462,716776849
64,index32,24.240620,737631369
64,index32_check,27.706251,1454408218
64,index128_check,8.627706,1453785922
64,updates,50.739522,48560118
64,hash32_once,5.467567,3956671768
64,hash128_once,3.483844,716776849
64,index32,22.208026,737631369
64,index128,5.521369,737009073
64,index128_check,8.391323,1453785922
64,updates,52.222908,48560118
64,hash32_once,5.389879,3956671768
64,hash128_once,3.508349,716776849
64,index32,22.387672,737631369
64,index128,4.713222,737009073
64,index32_check,26.447325,1454408218
64,updates,53.676037,48560118
64,hash32_once,5.364216,3956671768
64,hash128_once,3.907806,716776849
64,index32,22.741502,737631369
64,index128,4.723774,737009073
64,index32_check,27.256161,1454408218
64,index128_check,9.067059,1453785922
64,hash32_once,6.514376,3956671768
64,hash128_once,3.582127,716776849
64,index32,21.774740,737631369
64,index128,4.662073,737009073
64,index32_check,26.500600,1454408218
64,index128_check,8.608143,1453785922
64,updates,51.255822,48560118
64,hash128_once,4.475837,716776849
64,index32,23.043584,737631369
64,index128,4.661537,737009073
64,index32_check,28.173388,1454408218
64,index128_check,8.737488,1453785922
64,updates,51.526993,48560118
64,hash32_once,5.432034,3956671768
64,index32,22.453439,737631369
64,index128,4.865361,737009073
64,index32_check,26.017625,1454408218
64,index128_check,8.748530,1453785922
64,updates,51.720924,48560118
64,hash32_once,5.346011,3956671768
64,hash128_once,3.759575,716776849
64,index128,5.177907,737009073
64,index32_check,26.570814,1454408218
64,index128_check,9.132752,1453785922
64,updates,51.402638,48560118
64,hash32_once,5.348049,3956671768
64,hash128_once,3.662246,716776849
64,index32,21.974369,737631369
64,index32_check,25.930388,1454408218
64,index128_check,8.862668,1453785922
64,updates,50.646832,48560118
64,hash32_once,5.490607,3956671768
64,hash128_once,3.399271,716776849
64,index32,22.387668,737631369
64,index128,4.828402,737009073
